quarter,industry,investment,pm_share_net,pm_share_gross,is_manufacturing,regime,npv,r,discrete,log_investment,treat
2017Q3,Solid fuels & oil refining,237,0.3736183323704987,0.4440304943254338,True,pre,0.148695652173913,0.05,False,5.4680601411351315,0.055555421595961094
2017Q4,Solid fuels & oil refining,238,0.3736183323704987,0.4440304943254338,True,pre,0.148695652173913,0.05,False,5.472270673671475,0.055555421595961094
2018Q1,Solid fuels & oil refining,263,0.3736183323704987,0.4440304943254338,True,pre,0.148695652173913,0.05,False,5.572154032177765,0.055555421595961094
2018Q2,Solid fuels & oil refining,245,0.3736183323704987,0.4440304943254338,True,pre,0.148695652173913,0.05,False,5.501258210544727,0.055555421595961094
2018Q3,Solid fuels & oil refining,244,0.3736183323704987,0.4440304943254338,True,pre,0.148695652173913,0.05,False,5.497168225293202,0.055555421595961094
2018Q4,Solid fuels & oil refining,252,0.3736183323704987,0.4440304943254338,True,pre,0.148695652173913,0.05,False,5.529429087511423,0.055555421595961094
2019Q1,Solid fuels & oil refining,247,0.3736183323704987,0.4440304943254338,True,pre,0.148695652173913,0.05,False,5.5093883366279774,0.055555421595961094
2019Q2,Solid fuels & oil refining,324,0.3736183323704987,0.4440304943254338,True,pre,0.148695652173913,0.05,False,5.780743515792329,0.055555421595961094
2019Q3,Solid fuels & oil refining,320,0.3736183323704987,0.4440304943254338,True,pre,0.148695652173913,0.05,False,5.768320995793772,0.055555421595961094
2019Q4,Solid fuels & oil refining,306,0.3736183323704987,0.4440304943254338,True,pre,0.148695652173913,0.05,False,5.723585101952381,0.055555421595961094
2020Q1,Solid fuels & oil refining,257,0.3736183323704987,0.4440304943254338,True,pre,0.148695652173913,0.05,False,5.54907608489522,0.055555421595961094
2021Q1,Solid fuels & oil refining,192,0.3736183323704987,0.4440304943254338,True,pre,0.148695652173913,0.05,False,5.2574953720277815,0.055555421595961094
2021Q2,Solid fuels & oil refining,184,0.3736183323704987,0.4440304943254338,True,super_deduction,0.247,0.05,False,5.214935757608986,0.09228372809551318
2021Q3,Solid fuels & oil refining,188,0.3736183323704987,0.4440304943254338,True,super_deduction,0.247,0.05,False,5.236441962829949,0.09228372809551318
2021Q4,Solid fuels & oil refining,229,0.3736183323704987,0.4440304943254338,True,super_deduction,0.247,0.05,False,5.43372200355424,0.09228372809551318
2022Q1,Solid fuels & oil refining,169,0.3736183323704987,0.4440304943254338,True,super_deduction,0.247,0.05,False,5.1298987149230735,0.09228372809551318
2022Q2,Solid fuels & oil refining,219,0.3736183323704987,0.4440304943254338,True,super_deduction,0.247,0.05,False,5.389071729816501,0.09228372809551318
2022Q3,Solid fuels & oil refining,263,0.3736183323704987,0.4440304943254338,True,super_deduction,0.247,0.05,False,5.572154032177765,0.09228372809551318
2022Q4,Solid fuels & oil refining,228,0.3736183323704987,0.4440304943254338,True,super_deduction,0.247,0.05,False,5.429345628954441,0.09228372809551318
2023Q1,Solid fuels & oil refining,275,0.3736183323704987,0.4440304943254338,True,super_deduction,0.247,0.05,False,5.616771097666572,0.09228372809551318
2023Q2,Solid fuels & oil refining,268,0.3736183323704987,0.4440304943254338,True,full_expensing,0.25,0.05,False,5.5909869805108565,0.09340458309262467
2023Q3,Solid fuels & oil refining,214,0.3736183323704987,0.4440304943254338,True,full_expensing,0.25,0.05,False,5.365976015021851,0.09340458309262467
2023Q4,Solid fuels & oil refining,206,0.3736183323704987,0.4440304943254338,True,full_expensing,0.25,0.05,False,5.327876168789581,0.09340458309262467
2024Q1,Solid fuels & oil refining,143,0.3736183323704987,0.4440304943254338,True,full_expensing,0.25,0.05,False,4.962844630259907,0.09340458309262467
2024Q2,Solid fuels & oil refining,197,0.3736183323704987,0.4440304943254338,True,full_expensing,0.25,0.05,False,5.2832037287379885,0.09340458309262467
2024Q3,Solid fuels & oil refining,202,0.3736183323704987,0.4440304943254338,True,full_expensing,0.25,0.05,False,5.308267697401205,0.09340458309262467
2024Q4,Solid fuels & oil refining,153,0.3736183323704987,0.4440304943254338,True,full_expensing,0.25,0.05,False,5.030437921392435,0.09340458309262467
2025Q1,Solid fuels & oil refining,160,0.3736183323704987,0.4440304943254338,True,full_expensing,0.25,0.05,False,5.075173815233827,0.09340458309262467
2025Q2,Solid fuels & oil refining,109,0.3736183323704987,0.4440304943254338,True,full_expensing,0.25,0.05,False,4.6913478822291435,0.09340458309262467
2025Q3,Solid fuels & oil refining,117,0.3736183323704987,0.4440304943254338,True,full_expensing,0.25,0.05,False,4.762173934797756,0.09340458309262467
2025Q4,Solid fuels & oil refining,104,0.3736183323704987,0.4440304943254338,True,full_expensing,0.25,0.05,False,4.6443908991413725,0.09340458309262467
2026Q1,Solid fuels & oil refining,139,0.3736183323704987,0.4440304943254338,True,full_expensing,0.25,0.05,False,4.9344739331306915,0.09340458309262467
2015Q1,"Textiles, clothing, leather and footwear",79,0.4192251179336478,0.4303657893475238,True,pre,0.148695652173913,0.05,False,4.3694478524670215,0.06233695231882935
2015Q2,"Textiles, clothing, leather and footwear",87,0.4192251179336478,0.4303657893475238,True,pre,0.148695652173913,0.05,False,4.465908118654584,0.06233695231882935
2015Q3,"Textiles, clothing, leather and footwear",77,0.4192251179336478,0.4303657893475238,True,pre,0.148695652173913,0.05,False,4.343805421853684,0.06233695231882935
2015Q4,"Textiles, clothing, leather and footwear",59,0.4192251179336478,0.4303657893475238,True,pre,0.148695652173913,0.05,False,4.07753744390572,0.06233695231882935
2016Q1,"Textiles, clothing, leather and footwear",44,0.4192251179336478,0.4303657893475238,True,pre,0.148695652173913,0.05,False,3.784189633918261,0.06233695231882935
2016Q2,"Textiles, clothing, leather and footwear",63,0.4192251179336478,0.4303657893475238,True,pre,0.148695652173913,0.05,False,4.143134726391533,0.06233695231882935
2016Q3,"Textiles, clothing, leather and footwear",71,0.4192251179336478,0.4303657893475238,True,pre,0.148695652173913,0.05,False,4.2626798770413155,0.06233695231882935
2016Q4,"Textiles, clothing, leather and footwear",89,0.4192251179336478,0.4303657893475238,True,pre,0.148695652173913,0.05,False,4.48863636973214,0.06233695231882935
2017Q1,"Textiles, clothing, leather and footwear",120,0.4192251179336478,0.4303657893475238,True,pre,0.148695652173913,0.05,False,4.787491742782046,0.06233695231882935
2017Q2,"Textiles, clothing, leather and footwear",114,0.4192251179336478,0.4303657893475238,True,pre,0.148695652173913,0.05,False,4.736198448394496,0.06233695231882935
2017Q3,"Textiles, clothing, leather and footwear",114,0.4192251179336478,0.4303657893475238,True,pre,0.148695652173913,0.05,False,4.736198448394496,0.06233695231882935
2017Q4,"Textiles, clothing, leather and footwear",100,0.4192251179336478,0.4303657893475238,True,pre,0.148695652173913,0.05,False,4.605170185988092,0.06233695231882935
2018Q1,"Textiles, clothing, leather and footwear",122,0.4192251179336478,0.4303657893475238,True,pre,0.148695652173913,0.05,False,4.804021044733257,0.06233695231882935
2018Q2,"Textiles, clothing, leather and footwear",82,0.4192251179336478,0.4303657893475238,True,pre,0.148695652173913,0.05,False,4.406719247264253,0.06233695231882935
2018Q3,"Textiles, clothing, leather and footwear",130,0.4192251179336478,0.4303657893475238,True,pre,0.148695652173913,0.05,False,4.867534450455582,0.06233695231882935
2018Q4,"Textiles, clothing, leather and footwear",99,0.4192251179336478,0.4303657893475238,True,pre,0.148695652173913,0.05,False,4.59511985013459,0.06233695231882935
2019Q1,"Textiles, clothing, leather and footwear",83,0.4192251179336478,0.4303657893475238,True,pre,0.148695652173913,0.05,False,4.418840607796598,0.06233695231882935
2019Q2,"Textiles, clothing, leather and footwear",90,0.4192251179336478,0.4303657893475238,True,pre,0.148695652173913,0.05,False,4.499809670330265,0.06233695231882935
2019Q3,"Textiles, clothing, leather and footwear",127,0.4192251179336478,0.4303657893475238,True,pre,0.148695652173913,0.05,False,4.844187086458591,0.06233695231882935
2019Q4,"Textiles, clothing, leather and footwear",128,0.4192251179336478,0.4303657893475238,True,pre,0.148695652173913,0.05,False,4.852030263919617,0.06233695231882935
2020Q1,"Textiles, clothing, leather and footwear",108,0.4192251179336478,0.4303657893475238,True,pre,0.148695652173913,0.05,False,4.68213122712422,0.06233695231882935
2021Q1,"Textiles, clothing, leather and footwear",95,0.4192251179336478,0.4303657893475238,True,pre,0.148695652173913,0.05,False,4.553876891600541,0.06233695231882935
2021Q2,"Textiles, clothing, leather and footwear",110,0.4192251179336478,0.4303657893475238,True,super_deduction,0.247,0.05,False,4.700480365792417,0.103548604129611
2021Q3,"Textiles, clothing, leather and footwear",103,0.4192251179336478,0.4303657893475238,True,super_deduction,0.247,0.05,False,4.634728988229636,0.103548604129611
2021Q4,"Textiles, clothing, leather and footwear",144,0.4192251179336478,0.4303657893475238,True,super_deduction,0.247,0.05,False,4.969813299576001,0.103548604129611
2022Q1,"Textiles, clothing, leather and footwear",113,0.4192251179336478,0.4303657893475238,True,super_deduction,0.247,0.05,False,4.727387818712341,0.103548604129611
2022Q2,"Textiles, clothing, leather and footwear",98,0.4192251179336478,0.4303657893475238,True,super_deduction,0.247,0.05,False,4.584967478670572,0.103548604129611
2022Q3,"Textiles, clothing, leather and footwear",118,0.4192251179336478,0.4303657893475238,True,super_deduction,0.247,0.05,False,4.770684624465665,0.103548604129611
2022Q4,"Textiles, clothing, leather and footwear",95,0.4192251179336478,0.4303657893475238,True,super_deduction,0.247,0.05,False,4.553876891600541,0.103548604129611
2023Q1,"Textiles, clothing, leather and footwear",92,0.4192251179336478,0.4303657893475238,True,super_deduction,0.247,0.05,False,4.5217885770490405,0.103548604129611
2023Q2,"Textiles, clothing, leather and footwear",57,0.4192251179336478,0.4303657893475238,True,full_expensing,0.25,0.05,False,4.04305126783455,0.10480627948341195
2023Q3,"Textiles, clothing, leather and footwear",68,0.4192251179336478,0.4303657893475238,True,full_expensing,0.25,0.05,False,4.219507705176107,0.10480627948341195
2023Q4,"Textiles, clothing, leather and footwear",58,0.4192251179336478,0.4303657893475238,True,full_expensing,0.25,0.05,False,4.060443010546419,0.10480627948341195
2024Q1,"Textiles, clothing, leather and footwear",57,0.4192251179336478,0.4303657893475238,True,full_expensing,0.25,0.05,False,4.04305126783455,0.10480627948341195
2024Q2,"Textiles, clothing, leather and footwear",91,0.4192251179336478,0.4303657893475238,True,full_expensing,0.25,0.05,False,4.51085950651685,0.10480627948341195
2024Q3,"Textiles, clothing, leather and footwear",63,0.4192251179336478,0.4303657893475238,True,full_expensing,0.25,0.05,False,4.143134726391533,0.10480627948341195
2024Q4,"Textiles, clothing, leather and footwear",107,0.4192251179336478,0.4303657893475238,True,full_expensing,0.25,0.05,False,4.672828834461906,0.10480627948341195
2025Q1,"Textiles, clothing, leather and footwear",100,0.4192251179336478,0.4303657893475238,True,full_expensing,0.25,0.05,False,4.605170185988092,0.10480627948341195
2025Q2,"Textiles, clothing, leather and footwear",77,0.4192251179336478,0.4303657893475238,True,full_expensing,0.25,0.05,False,4.343805421853684,0.10480627948341195
2025Q3,"Textiles, clothing, leather and footwear",51,0.4192251179336478,0.4303657893475238,True,full_expensing,0.25,0.05,False,3.9318256327243257,0.10480627948341195
2025Q4,"Textiles, clothing, leather and footwear",48,0.4192251179336478,0.4303657893475238,True,full_expensing,0.25,0.05,False,3.871201010907891,0.10480627948341195
2026Q1,"Textiles, clothing, leather and footwear",46,0.4192251179336478,0.4303657893475238,True,full_expensing,0.25,0.05,False,3.828641396489095,0.10480627948341195
2015Q1,Transportation and storage,7373,0.0514198652130407,0.0623115648721311,False,pre,0.148695652173913,0.05,False,8.90557995798965,0.007645910392547789
2015Q2,Transportation and storage,3600,0.0514198652130407,0.0623115648721311,False,pre,0.148695652173913,0.05,False,8.1886891244442,0.007645910392547789
2015Q3,Transportation and storage,3575,0.0514198652130407,0.0623115648721311,False,pre,0.148695652173913,0.05,False,8.181720455128108,0.007645910392547789
2015Q4,Transportation and storage,5563,0.0514198652130407,0.0623115648721311,False,pre,0.148695652173913,0.05,False,8.623892810075294,0.007645910392547789
2016Q1,Transportation and storage,6226,0.0514198652130407,0.0623115648721311,False,pre,0.148695652173913,0.05,False,8.736489351001554,0.007645910392547789
2016Q2,Transportation and storage,5317,0.0514198652130407,0.0623115648721311,False,pre,0.148695652173913,0.05,False,8.57866451350434,0.007645910392547789
2016Q3,Transportation and storage,5713,0.0514198652130407,0.0623115648721311,False,pre,0.148695652173913,0.05,False,8.650499558724462,0.007645910392547789
2016Q4,Transportation and storage,3905,0.0514198652130407,0.0623115648721311,False,pre,0.148695652173913,0.05,False,8.270013062273787,0.007645910392547789
2017Q1,Transportation and storage,3814,0.0514198652130407,0.0623115648721311,False,pre,0.148695652173913,0.05,False,8.246433786160365,0.007645910392547789
2017Q2,Transportation and storage,5566,0.0514198652130407,0.0623115648721311,False,pre,0.148695652173913,0.05,False,8.624431942085836,0.007645910392547789
2017Q3,Transportation and storage,4685,0.0514198652130407,0.0623115648721311,False,pre,0.148695652173913,0.05,False,8.452121194672523,0.007645910392547789
2017Q4,Transportation and storage,6958,0.0514198652130407,0.0623115648721311,False,pre,0.148695652173913,0.05,False,8.847647355711887,0.007645910392547789
2018Q1,Transportation and storage,2968,0.0514198652130407,0.0623115648721311,False,pre,0.148695652173913,0.05,False,7.995643604287271,0.007645910392547789
2018Q2,Transportation and storage,1759,0.0514198652130407,0.0623115648721311,False,pre,0.148695652173913,0.05,False,7.472500744737558,0.007645910392547789
2018Q3,Transportation and storage,4308,0.0514198652130407,0.0623115648721311,False,pre,0.148695652173913,0.05,False,8.36822903827628,0.007645910392547789
2018Q4,Transportation and storage,5547,0.0514198652130407,0.0623115648721311,False,pre,0.148695652173913,0.05,False,8.621012520055235,0.007645910392547789
2019Q1,Transportation and storage,4276,0.0514198652130407,0.0623115648721311,False,pre,0.148695652173913,0.05,False,8.360773272144936,0.007645910392547789
2019Q2,Transportation and storage,5751,0.0514198652130407,0.0623115648721311,False,pre,0.148695652173913,0.05,False,8.657129031713755,0.007645910392547789
2019Q3,Transportation and storage,3663,0.0514198652130407,0.0623115648721311,False,pre,0.148695652173913,0.05,False,8.206037762778815,0.007645910392547789
2019Q4,Transportation and storage,3370,0.0514198652130407,0.0623115648721311,False,pre,0.148695652173913,0.05,False,8.122668023346407,0.007645910392547789
2020Q1,Transportation and storage,3060,0.0514198652130407,0.0623115648721311,False,pre,0.148695652173913,0.05,False,8.026170194946426,0.007645910392547789
2021Q1,Transportation and storage,1499,0.0514198652130407,0.0623115648721311,False,pre,0.148695652173913,0.05,False,7.312553498102598,0.007645910392547789
2021Q2,Transportation and storage,2616,0.0514198652130407,0.0623115648721311,False,super_deduction,0.247,0.05,False,7.86940171257709,0.012700706707621053
2021Q3,Transportation and storage,3176,0.0514198652130407,0.0623115648721311,False,super_deduction,0.247,0.05,False,8.063377822367027,0.012700706707621053
2021Q4,Transportation and storage,5359,0.0514198652130407,0.0623115648721311,False,super_deduction,0.247,0.05,False,8.58653266949485,0.012700706707621053
2022Q1,Transportation and storage,3097,0.0514198652130407,0.0623115648721311,False,super_deduction,0.247,0.05,False,8.038189179973203,0.012700706707621053
2022Q2,Transportation and storage,3389,0.0514198652130407,0.0623115648721311,False,super_deduction,0.247,0.05,False,8.128290171607052,0.012700706707621053
2022Q3,Transportation and storage,3593,0.0514198652130407,0.0623115648721311,False,super_deduction,0.247,0.05,False,8.186742787113518,0.012700706707621053
2022Q4,Transportation and storage,6669,0.0514198652130407,0.0623115648721311,False,super_deduction,0.247,0.05,False,8.805225202632306,0.012700706707621053
2023Q1,Transportation and storage,2701,0.0514198652130407,0.0623115648721311,False,super_deduction,0.247,0.05,False,7.901377353792616,0.012700706707621053
2023Q2,Transportation and storage,3809,0.0514198652130407,0.0623115648721311,False,full_expensing,0.25,0.05,False,8.245121966478605,0.012854966303260175
2023Q3,Transportation and storage,3422,0.0514198652130407,0.0623115648721311,False,full_expensing,0.25,0.05,False,8.137980454452139,0.012854966303260175
2023Q4,Transportation and storage,4448,0.0514198652130407,0.0623115648721311,False,full_expensing,0.25,0.05,False,8.400209835930418,0.012854966303260175
2024Q1,Transportation and storage,3542,0.0514198652130407,0.0623115648721311,False,full_expensing,0.25,0.05,False,8.17244681834278,0.012854966303260175
2024Q2,Transportation and storage,3996,0.0514198652130407,0.0623115648721311,False,full_expensing,0.25,0.05,False,8.293049139768444,0.012854966303260175
2024Q3,Transportation and storage,3842,0.0514198652130407,0.0623115648721311,False,full_expensing,0.25,0.05,False,8.253748343328501,0.012854966303260175
2024Q4,Transportation and storage,4559,0.0514198652130407,0.0623115648721311,False,full_expensing,0.25,0.05,False,8.424858580213442,0.012854966303260175
2025Q1,Transportation and storage,3961,0.0514198652130407,0.0623115648721311,False,full_expensing,0.25,0.05,False,8.284251797621916,0.012854966303260175
2025Q2,Transportation and storage,4074,0.0514198652130407,0.0623115648721311,False,full_expensing,0.25,0.05,False,8.31238059678675,0.012854966303260175
2025Q3,Transportation and storage,4047,0.0514198652130407,0.0623115648721311,False,full_expensing,0.25,0.05,False,8.305731144875866,0.012854966303260175
2025Q4,Transportation and storage,3741,0.0514198652130407,0.0623115648721311,False,full_expensing,0.25,0.05,False,8.227108234348146,0.012854966303260175
2026Q1,Transportation and storage,4225,0.0514198652130407,0.0623115648721311,False,full_expensing,0.25,0.05,False,8.348774539791274,0.012854966303260175
